Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
36,1659975888878,08/08/2022 16:24:48,6895764,2,34,Strongly Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",4,For,I want to get back to some form of normality,Pro,7,PRO,124,122,For,Baseline,0,NA
38,1659975894329,08/08/2022 16:24:54,6895764,2,36,Strongly Agree,statements,22,Rarely,A few times a year,20,Female,A levels,6,For,Effective enough to stop the pandemic,Pro,7,PRO,132,122,For,Baseline,0,NA
39,1659975895578,08/08/2022 16:24:55,6895764,2,37,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",6,For,I believe the vaccines are safe and effective.,Pro,7,PRO,144,122,For,Baseline,0,NA
40,1659975896560,08/08/2022 16:24:56,6895764,2,38,Strongly Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,We're lucky to be in a position to have a vaccine.,Pro,7,PRO,161,122,For,Baseline,0,NA
43,1659975908012,08/08/2022 16:25:08,6895764,2,41,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,4,For,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,PRO,178,122,For,Baseline,0,NA
49,1659975925301,08/08/2022 16:25:25,6895764,2,47,Somewhat Agree,statements,30,Never,Most weeks,21,Female,A levels,5,For,The scientific evidence proves the vaccine is successful.,Pro,5,PRO,179,122,For,Baseline,0,NA
51,1659975929746,08/08/2022 16:25:29,6895764,2,49,Strongly Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",4,For,I want to protect myself from COVID-19,Pro,7,PRO,172,122,For,Baseline,0,NA
56,1659975947621,08/08/2022 16:25:47,6895764,2,54,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",4,For,I want to be able to go to events or travel abroad.,Pro,7,PRO,142,122,For,Baseline,0,NA
57,1659975949368,08/08/2022 16:25:49,6895764,2,55,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",5,For,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,PRO,143,122,For,Baseline,0,NA
58,1659975950680,08/08/2022 16:25:50,6895764,2,56,Strongly Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,For,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,PRO,136,122,For,Baseline,0,NA
59,1659975951803,08/08/2022 16:25:51,6895764,2,57,Strongly Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",6,For,To help stop the NHS from  being overwhelmed,Pro,7,PRO,150,122,For,Baseline,0,NA
61,1659975958697,08/08/2022 16:25:58,6895764,2,59,Strongly Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",6,For,I want to be able to see my friends and family,Pro,7,PRO,126,122,For,Baseline,0,NA
62,1659975959833,08/08/2022 16:25:59,6895764,2,60,Strongly Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),5,For,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,PRO,167,122,For,Baseline,0,NA
63,1659975960907,08/08/2022 16:26:00,6895764,2,61,Strongly Agree,statements,22,Rarely,A few times a year,20,Female,A levels,4,For,Reduce the likelihood of me getting the virus,Pro,7,PRO,130,122,For,Baseline,0,NA
3,1659976314447,08/08/2022 16:31:54,6895861,2,1,Strongly Agree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",4,For,Better than dying of the virus,Pro,7,PRO,154,171,For,Baseline,0,NA
6,1659976332581,08/08/2022 16:32:12,6895861,2,4,Strongly Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",5,For,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,PRO,137,171,For,Baseline,0,NA
8,1659976339178,08/08/2022 16:32:19,6895861,2,6,Strongly Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",4,For,I want to protect myself from COVID-19,Pro,7,PRO,172,171,For,Baseline,0,NA
10,1659976353839,08/08/2022 16:32:33,6895861,2,8,Somewhat Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",5,For,To try to help go back to a normal way of life,Pro,5,PRO,149,171,For,Baseline,0,NA
11,1659976358008,08/08/2022 16:32:38,6895861,2,9,Strongly Agree,statements,22,Rarely,A few times a year,20,Female,A levels,5,For,Reducing the spread of the virus,Pro,7,PRO,131,171,For,Baseline,0,NA
12,1659976364956,08/08/2022 16:32:44,6895861,2,10,Neither Agree nor Disagree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",6,For,I am not completely f*cking insane,Pro,4,PRO,156,171,For,Baseline,0,NA
14,1659976375812,08/08/2022 16:32:55,6895861,2,12,Strongly Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",5,For,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,7,PRO,173,171,For,Baseline,0,NA
18,1659976397676,08/08/2022 16:33:17,6895861,2,16,Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",5,For,I trust the experts who have developed the vaccine,Pro,6,PRO,125,171,For,Baseline,0,NA
19,1659976400463,08/08/2022 16:33:20,6895861,2,17,Agree,statements,22,Rarely,A few times a year,20,Female,A levels,4,For,Reduce the likelihood of me getting the virus,Pro,6,PRO,130,171,For,Baseline,0,NA
22,1659976417916,08/08/2022 16:33:37,6895861,2,20,Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),4,For,It protects me and other people as well so is our social duty to have one,Pro,6,PRO,166,171,For,Baseline,0,NA
26,1659976435144,08/08/2022 16:33:55,6895861,2,24,Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",6,For,I believe the vaccines are safe and effective.,Pro,6,PRO,144,171,For,Baseline,0,NA
27,1659976442266,08/08/2022 16:34:02,6895861,2,25,Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",4,For,I want to get back to some form of normality,Pro,6,PRO,124,171,For,Baseline,0,NA
28,1659976447153,08/08/2022 16:34:07,6895861,2,26,Disagree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",6,For,I want to follow the government advice,Pro,2,PRO,174,171,For,Baseline,0,NA
29,1659976455534,08/08/2022 16:34:15,6895861,2,27,Somewhat Disagree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It will stop Covid spreading and create herd immunity.,Pro,3,PRO,162,171,For,Baseline,0,NA
31,1659976467438,08/08/2022 16:34:27,6895861,2,29,Strongly Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",4,For,"To keep myself, friends and families safe",Pro,7,PRO,148,171,For,Baseline,0,NA
36,1659976500195,08/08/2022 16:35:00,6895861,2,34,Agree,statements,30,Never,Most weeks,21,Female,A levels,4,For,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,6,PRO,178,171,For,Baseline,0,NA
37,1659976504393,08/08/2022 16:35:04,6895861,2,35,Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,We're lucky to be in a position to have a vaccine.,Pro,6,PRO,161,171,For,Baseline,0,NA
40,1659976544457,08/08/2022 16:35:44,6895861,2,38,Strongly Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,It's important to protect yourself and family.,Pro,7,PRO,160,171,For,Baseline,0,NA
43,1659976569264,08/08/2022 16:36:09,6895861,2,41,Somewhat Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),5,For,It is the best and quickest way to get our society functioning again and get the economy going,Pro,5,PRO,167,171,For,Baseline,0,NA
46,1659976581739,08/08/2022 16:36:21,6895861,2,44,Neither Agree nor Disagree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",5,For,It should be a requirement and safeguards public,Pro,4,PRO,155,171,For,Baseline,0,NA
47,1659976586067,08/08/2022 16:36:26,6895861,2,45,Somewhat Agree,statements,30,Never,Most weeks,21,Female,A levels,5,For,The scientific evidence proves the vaccine is successful.,Pro,5,PRO,179,171,For,Baseline,0,NA
48,1659976591723,08/08/2022 16:36:31,6895861,2,46,Strongly Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,For,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,PRO,136,171,For,Baseline,0,NA
50,1659976601768,08/08/2022 16:36:41,6895861,2,48,Somewhat Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",6,For,I want to be able to see my friends and family,Pro,5,PRO,126,171,For,Baseline,0,NA
51,1659976610281,08/08/2022 16:36:50,6895861,2,49,Neither Agree nor Disagree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),6,For,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,4,PRO,168,171,For,Baseline,0,NA
52,1659976634504,08/08/2022 16:37:14,6895861,2,50,Neither Agree nor Disagree,statements,30,Never,Most weeks,21,Female,A levels,6,For,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,4,PRO,180,171,For,Baseline,0,NA
55,1659976650670,08/08/2022 16:37:30,6895861,2,53,Somewhat Disagree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",4,For,I want to be able to go to events or travel abroad.,Pro,3,PRO,142,171,For,Baseline,0,NA
56,1659976656796,08/08/2022 16:37:36,6895861,2,54,Somewhat Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",5,For,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,5,PRO,143,171,For,Baseline,0,NA
57,1659976663729,08/08/2022 16:37:43,6895861,2,55,Neither Agree nor Disagree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,For,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,4,PRO,138,171,For,Baseline,0,NA
59,1659976676253,08/08/2022 16:37:56,6895861,2,57,Somewhat Agree,statements,22,Rarely,A few times a year,20,Female,A levels,6,For,Effective enough to stop the pandemic,Pro,5,PRO,132,171,For,Baseline,0,NA
60,1659976679249,08/08/2022 16:37:59,6895861,2,58,Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",6,For,To help stop the NHS from  being overwhelmed,Pro,6,PRO,150,171,For,Baseline,0,NA
6,1659976382881,08/08/2022 16:33:02,6895882,2,4,Somewhat Disagree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,For,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,3,PRO,138,182,For,Baseline,0,NA
7,1659976384784,08/08/2022 16:33:04,6895882,2,5,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,4,For,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,PRO,178,182,For,Baseline,0,NA
8,1659976387347,08/08/2022 16:33:07,6895882,2,6,Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",4,For,I want to be able to go to events or travel abroad.,Pro,6,PRO,142,182,For,Baseline,0,NA
9,1659976397990,08/08/2022 16:33:17,6895882,2,7,Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",6,For,I want to be able to see my friends and family,Pro,6,PRO,126,182,For,Baseline,0,NA
11,1659976403058,08/08/2022 16:33:23,6895882,2,9,Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",5,For,To try to help go back to a normal way of life,Pro,6,PRO,149,182,For,Baseline,0,NA
12,1659976405030,08/08/2022 16:33:25,6895882,2,10,Agree,statements,22,Rarely,A few times a year,20,Female,A levels,5,For,Reducing the spread of the virus,Pro,6,PRO,131,182,For,Baseline,0,NA
14,1659976408673,08/08/2022 16:33:28,6895882,2,12,Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",4,For,I want to get back to some form of normality,Pro,6,PRO,124,182,For,Baseline,0,NA
15,1659976415892,08/08/2022 16:33:35,6895882,2,13,Agree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",5,For,It should be a requirement and safeguards public,Pro,6,PRO,155,182,For,Baseline,0,NA
17,1659976422040,08/08/2022 16:33:42,6895882,2,15,Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),6,For,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,6,PRO,168,182,For,Baseline,0,NA
19,1659976425414,08/08/2022 16:33:45,6895882,2,17,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",4,For,I want to protect myself from COVID-19,Pro,6,PRO,172,182,For,Baseline,0,NA
20,1659976426851,08/08/2022 16:33:46,6895882,2,18,Agree,statements,22,Rarely,A few times a year,20,Female,A levels,4,For,Reduce the likelihood of me getting the virus,Pro,6,PRO,130,182,For,Baseline,0,NA
22,1659976433574,08/08/2022 16:33:53,6895882,2,20,Neither Agree nor Disagree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It will stop Covid spreading and create herd immunity.,Pro,4,PRO,162,182,For,Baseline,0,NA
23,1659976438742,08/08/2022 16:33:58,6895882,2,21,Somewhat Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),5,For,It is the best and quickest way to get our society functioning again and get the economy going,Pro,5,PRO,167,182,For,Baseline,0,NA
26,1659976460056,08/08/2022 16:34:20,6895882,2,24,Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",5,For,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,6,PRO,137,182,For,Baseline,0,NA
29,1659976470701,08/08/2022 16:34:30,6895882,2,27,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",5,For,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,PRO,173,182,For,Baseline,0,NA
30,1659976471757,08/08/2022 16:34:31,6895882,2,28,Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,It's important to protect yourself and family.,Pro,6,PRO,160,182,For,Baseline,0,NA
34,1659976480261,08/08/2022 16:34:40,6895882,2,32,Strongly Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",6,For,To help stop the NHS from  being overwhelmed,Pro,7,PRO,150,182,For,Baseline,0,NA
41,1659976493432,08/08/2022 16:34:53,6895882,2,39,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,5,For,The scientific evidence proves the vaccine is successful.,Pro,7,PRO,179,182,For,Baseline,0,NA
44,1659976502889,08/08/2022 16:35:02,6895882,2,42,Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),4,For,It protects me and other people as well so is our social duty to have one,Pro,6,PRO,166,182,For,Baseline,0,NA
46,1659976510836,08/08/2022 16:35:10,6895882,2,44,Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,We're lucky to be in a position to have a vaccine.,Pro,6,PRO,161,182,For,Baseline,0,NA
48,1659976515237,08/08/2022 16:35:15,6895882,2,46,Neither Agree nor Disagree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",4,For,Better than dying of the virus,Pro,4,PRO,154,182,For,Baseline,0,NA
49,1659976517652,08/08/2022 16:35:17,6895882,2,47,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",6,For,I believe the vaccines are safe and effective.,Pro,7,PRO,144,182,For,Baseline,0,NA
50,1659976518972,08/08/2022 16:35:18,6895882,2,48,Strongly Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",5,For,I trust the experts who have developed the vaccine,Pro,7,PRO,125,182,For,Baseline,0,NA
51,1659976526771,08/08/2022 16:35:26,6895882,2,49,Agree,statements,30,Never,Most weeks,21,Female,A levels,6,For,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,6,PRO,180,182,For,Baseline,0,NA
52,1659976529441,08/08/2022 16:35:29,6895882,2,50,Somewhat Agree,statements,22,Rarely,A few times a year,20,Female,A levels,6,For,Effective enough to stop the pandemic,Pro,5,PRO,132,182,For,Baseline,0,NA
54,1659976540771,08/08/2022 16:35:40,6895882,2,52,Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,For,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,6,PRO,136,182,For,Baseline,0,NA
55,1659976542570,08/08/2022 16:35:42,6895882,2,53,Neither Agree nor Disagree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",6,For,I want to follow the government advice,Pro,4,PRO,174,182,For,Baseline,0,NA
56,1659976544364,08/08/2022 16:35:44,6895882,2,54,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",5,For,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,PRO,143,182,For,Baseline,0,NA
59,1659976555919,08/08/2022 16:35:55,6895882,2,57,Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",4,For,"To keep myself, friends and families safe",Pro,6,PRO,148,182,For,Baseline,0,NA
64,1659976567753,08/08/2022 16:36:07,6895882,2,62,Disagree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",6,For,I am not completely f*cking insane,Pro,2,PRO,156,182,For,Baseline,0,NA
3,1659976482598,08/08/2022 16:34:42,6895902,2,1,Somewhat Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",4,For,I want to get back to some form of normality,Pro,5,PRO,124,190,For,Baseline,0,NA
4,1659976488758,08/08/2022 16:34:48,6895902,2,2,Somewhat Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",4,For,I want to be able to go to events or travel abroad.,Pro,5,PRO,142,190,For,Baseline,0,NA
6,1659976492947,08/08/2022 16:34:52,6895902,2,4,Strongly Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,We're lucky to be in a position to have a vaccine.,Pro,7,PRO,161,190,For,Baseline,0,NA
8,1659976502936,08/08/2022 16:35:02,6895902,2,6,Strongly Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),5,For,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,PRO,167,190,For,Baseline,0,NA
12,1659976510660,08/08/2022 16:35:10,6895902,2,10,Strongly Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,It's important to protect yourself and family.,Pro,7,PRO,160,190,For,Baseline,0,NA
13,1659976513300,08/08/2022 16:35:13,6895902,2,11,Strongly Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),6,For,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,PRO,168,190,For,Baseline,0,NA
14,1659976514395,08/08/2022 16:35:14,6895902,2,12,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",6,For,I believe the vaccines are safe and effective.,Pro,7,PRO,144,190,For,Baseline,0,NA
21,1659976534393,08/08/2022 16:35:34,6895902,2,19,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,6,For,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,PRO,180,190,For,Baseline,0,NA
26,1659976557459,08/08/2022 16:35:57,6895902,2,24,Strongly Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,For,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,PRO,136,190,For,Baseline,0,NA
29,1659976563204,08/08/2022 16:36:03,6895902,2,27,Strongly Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",5,For,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,PRO,137,190,For,Baseline,0,NA
32,1659976569323,08/08/2022 16:36:09,6895902,2,30,Somewhat Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",6,For,I want to be able to see my friends and family,Pro,5,PRO,126,190,For,Baseline,0,NA
35,1659976578858,08/08/2022 16:36:18,6895902,2,33,Agree,statements,22,Rarely,A few times a year,20,Female,A levels,4,For,Reduce the likelihood of me getting the virus,Pro,6,PRO,130,190,For,Baseline,0,NA
36,1659976580088,08/08/2022 16:36:20,6895902,2,34,Strongly Agree,statements,22,Rarely,A few times a year,20,Female,A levels,5,For,Reducing the spread of the virus,Pro,7,PRO,131,190,For,Baseline,0,NA
38,1659976583199,08/08/2022 16:36:23,6895902,2,36,Somewhat Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",5,For,To try to help go back to a normal way of life,Pro,5,PRO,149,190,For,Baseline,0,NA
39,1659976585064,08/08/2022 16:36:25,6895902,2,37,Strongly Agree,statements,28,Rarely,Most weeks,41,Male,Doctorate (PhD),4,For,It protects me and other people as well so is our social duty to have one,Pro,7,PRO,166,190,For,Baseline,0,NA
40,1659976586776,08/08/2022 16:36:26,6895902,2,38,Strongly Agree,statements,24,Rarely,A few times a year,22,Male,"Undergraduate degree (BSc, BA)",5,For,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,PRO,143,190,For,Baseline,0,NA
41,1659976587958,08/08/2022 16:36:27,6895902,2,39,Strongly Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",4,For,"To keep myself, friends and families safe",Pro,7,PRO,148,190,For,Baseline,0,NA
44,1659976598609,08/08/2022 16:36:38,6895902,2,42,Neither Agree nor Disagree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",5,For,It should be a requirement and safeguards public,Pro,4,PRO,155,190,For,Baseline,0,NA
45,1659976601287,08/08/2022 16:36:41,6895902,2,43,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,4,For,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,PRO,178,190,For,Baseline,0,NA
46,1659976604902,08/08/2022 16:36:44,6895902,2,44,Strongly Agree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",4,For,Better than dying of the virus,Pro,7,PRO,154,190,For,Baseline,0,NA
48,1659976610571,08/08/2022 16:36:50,6895902,2,46,Agree,statements,21,Most months,Rarely,34,Female,"Undergraduate degree (BSc, BA)",5,For,I trust the experts who have developed the vaccine,Pro,6,PRO,125,190,For,Baseline,0,NA
49,1659976612478,08/08/2022 16:36:52,6895902,2,47,Neither Agree nor Disagree,statements,22,Rarely,A few times a year,20,Female,A levels,6,For,Effective enough to stop the pandemic,Pro,4,PRO,132,190,For,Baseline,0,NA
50,1659976613732,08/08/2022 16:36:53,6895902,2,48,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",4,For,I want to protect myself from COVID-19,Pro,6,PRO,172,190,For,Baseline,0,NA
54,1659976621155,08/08/2022 16:37:01,6895902,2,52,Somewhat Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,For,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,5,PRO,138,190,For,Baseline,0,NA
55,1659976622691,08/08/2022 16:37:02,6895902,2,53,Strongly Agree,statements,30,Never,Most weeks,21,Female,A levels,5,For,The scientific evidence proves the vaccine is successful.,Pro,7,PRO,179,190,For,Baseline,0,NA
56,1659976624651,08/08/2022 16:37:04,6895902,2,54,Somewhat Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",6,For,I want to follow the government advice,Pro,5,PRO,174,190,For,Baseline,0,NA
57,1659976626838,08/08/2022 16:37:06,6895902,2,55,Strongly Agree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",6,For,I am not completely f*cking insane,Pro,7,PRO,156,190,For,Baseline,0,NA
58,1659976630908,08/08/2022 16:37:10,6895902,2,56,Somewhat Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It will stop Covid spreading and create herd immunity.,Pro,5,PRO,162,190,For,Baseline,0,NA
59,1659976632555,08/08/2022 16:37:12,6895902,2,57,Somewhat Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",6,For,To help stop the NHS from  being overwhelmed,Pro,5,PRO,150,190,For,Baseline,0,NA
60,1659976634507,08/08/2022 16:37:14,6895902,2,58,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",5,For,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,PRO,173,190,For,Baseline,0,NA
3,1659976488198,08/08/2022 16:34:48,6895900,2,1,Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,For,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,6,PRO,138,188,For,Baseline,0,NA
4,1659976494048,08/08/2022 16:34:54,6895900,2,2,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",5,For,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,PRO,173,188,For,Baseline,0,NA
7,1659976505987,08/08/2022 16:35:05,6895900,2,5,Agree,statements,27,Rarely,Rarely,32,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,It's important to protect yourself and family.,Pro,6,PRO,160,188,For,Baseline,0,NA
9,1659976514060,08/08/2022 16:35:14,6895900,2,7,Agree,statements,23,Rarely,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,For,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,6,PRO,136,188,For,Baseline,0,NA
12,1659976530723,08/08/2022 16:35:30,6895900,2,10,Agree,statements,26,A few times a year,Most weeks,29,Male,"Undergraduate degree (BSc, BA)",5,For,It should be a requirement and safeguards public,Pro,6,PRO,155,188,For,Baseline,0,NA
15,1659976550264,08/08/2022 16:35:50,6895900,2,13,Agree,statements,25,Rarely,Most weeks,22,Male,"GCSEs,Vocational Training / Apprenticeship",4,For,"To keep myself, friends and families safe",Pro,6,PRO,148,188,For,Baseline,0,NA
18,1659976570495,08/08/2022 16:36:10,6895900,2,16,Agree,statements,30,Never,Most weeks,21,Female,A levels,6,For,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,6,PRO,180,188,For,Baseline,0,NA
23,1659976589320,08/08/2022 16:36:29,6895900,2,21,Agree,statements,29,Rarely,Once or twice a year,32,Male,"Undergraduate degree (BSc, BA)",6,For,I want to follow the government advice,Pro,6,PRO,174,188,For,Baseline,0,NA
25,1659976611845,08/08/2022 16:36:51,6895900,2,23,Agree,statements,30,Never,Most weeks,21,Female,A levels,5,For,The scientific evidence proves the vaccine is successful.,Pro,6,PRO,179,188,For,Baseline,0,NA
