Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
45,1650000000000,06/05/2022 16:20,6421451,3,43,Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,2,ANTI,721,203,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
32,1650000000000,06/05/2022 16:19,6421449,3,30,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,4,ANTI,721,202,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
28,1650000000000,06/05/2022 16:30,6421590,3,26,Somewhat Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,3,ANTI,721,223,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
8,1650000000000,06/05/2022 16:30,6421609,3,5,Somewhat Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,5,ANTI,721,232,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
55,1650000000000,06/05/2022 16:39,6421649,3,53,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,7,ANTI,721,245,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
11,1650000000000,06/05/2022 16:40,6421734,3,9,Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,2,ANTI,721,273,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
22,1650000000000,06/05/2022 16:46,6421792,3,19,Strongly Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,1,ANTI,721,291,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
43,1650000000000,06/05/2022 16:48,6421794,3,41,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,7,ANTI,721,292,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
45,1650000000000,06/05/2022 16:53,6421836,3,43,Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Take our country back. [That was an actual quote that I was told].,Pro,6,ANTI,721,294,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
40,1650000000000,06/05/2022 16:19,6421451,3,38,Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,6,ANTI,722,203,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
14,1650000000000,06/05/2022 16:17,6421449,3,12,Somewhat Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,5,ANTI,722,202,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
46,1650000000000,06/05/2022 16:30,6421590,3,44,Somewhat Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,5,ANTI,722,223,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
56,1650000000000,06/05/2022 16:33,6421609,3,53,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,7,ANTI,722,232,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
53,1650000000000,06/05/2022 16:39,6421649,3,51,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,7,ANTI,722,245,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
50,1650000000000,06/05/2022 16:41,6421734,3,48,Somewhat Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,3,ANTI,722,273,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
49,1650000000000,06/05/2022 16:50,6421792,3,44,Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,6,ANTI,722,291,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
34,1650000000000,06/05/2022 16:47,6421794,3,32,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,7,ANTI,722,292,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
52,1650000000000,06/05/2022 16:53,6421836,3,50,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Be free from EU regulations.,Pro,7,ANTI,722,294,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
60,1650000000000,06/05/2022 16:22,6421451,3,58,Somewhat Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,5,ANTI,723,203,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
53,1650000000000,06/05/2022 16:22,6421449,3,51,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,4,ANTI,723,202,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
47,1650000000000,06/05/2022 16:31,6421590,3,45,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,4,ANTI,723,223,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
13,1650000000000,06/05/2022 16:30,6421609,3,10,Strongly Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,1,ANTI,723,232,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
58,1650000000000,06/05/2022 16:39,6421649,3,56,Strongly Agree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,7,ANTI,723,245,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
16,1650000000000,06/05/2022 16:40,6421734,3,14,Somewhat Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,3,ANTI,723,273,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
61,1650000000000,06/05/2022 16:51,6421792,3,56,Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,2,ANTI,723,291,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
37,1650000000000,06/05/2022 16:47,6421794,3,35,Neither Agree nor Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,4,ANTI,723,292,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
42,1650000000000,06/05/2022 16:52,6421836,3,40,Disagree,statements,21,Rarely,Most weeks,62,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,"Â£500 million a week for the NHS by using busses, or something.",Pro,2,ANTI,723,294,For,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
35,1650000000000,06/05/2022 16:19,6421451,3,33,Somewhat Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,5,ANTI,727,203,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
46,1650000000000,06/05/2022 16:21,6421449,3,44,Neither Agree nor Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,4,ANTI,727,202,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
61,1650000000000,06/05/2022 16:31,6421590,3,59,Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,2,ANTI,727,223,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
18,1650000000000,06/05/2022 16:31,6421609,3,15,Somewhat Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,3,ANTI,727,232,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
14,1650000000000,06/05/2022 16:36,6421649,3,12,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,7,ANTI,727,245,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
38,1650000000000,06/05/2022 16:41,6421734,3,36,Somewhat Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,3,ANTI,727,273,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
41,1650000000000,06/05/2022 16:49,6421792,3,36,Strongly Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,1,ANTI,727,291,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
6,1650000000000,06/05/2022 16:45,6421794,3,4,Neither Agree nor Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,4,ANTI,727,292,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
9,1650000000000,06/05/2022 16:50,6421836,3,7,Somewhat Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,1,Leave,350m to the nhs bus from boris,Pro,3,ANTI,727,294,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
58,1650000000000,06/05/2022 16:21,6421451,3,56,Somewhat Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,3,ANTI,728,203,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
38,1650000000000,06/05/2022 16:20,6421449,3,36,Neither Agree nor Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,4,ANTI,728,202,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
3,1650000000000,06/05/2022 16:28,6421590,3,1,Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,6,ANTI,728,223,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
31,1650000000000,06/05/2022 16:32,6421609,3,28,Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,6,ANTI,728,232,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
54,1650000000000,06/05/2022 16:39,6421649,3,52,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,7,ANTI,728,245,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
31,1650000000000,06/05/2022 16:41,6421734,3,29,Somewhat Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,3,ANTI,728,273,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
62,1650000000000,06/05/2022 16:51,6421792,3,57,Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,2,ANTI,728,291,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
10,1650000000000,06/05/2022 16:46,6421794,3,8,Somewhat Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,5,ANTI,728,292,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
50,1650000000000,06/05/2022 16:53,6421836,3,48,Strongly Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,2,Leave,Sovereignty - become a sovereign state,Pro,1,ANTI,728,294,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
38,1650000000000,06/05/2022 16:19,6421451,3,36,Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,2,ANTI,729,203,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
4,1650000000000,06/05/2022 16:16,6421449,3,2,Neither Agree nor Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,4,ANTI,729,202,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
6,1650000000000,06/05/2022 16:28,6421590,3,4,Disagree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,2,ANTI,729,223,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
73,1650000000000,06/05/2022 16:37,6421609,3,62,Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,6,ANTI,729,232,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
57,1650000000000,06/05/2022 16:39,6421649,3,55,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,7,ANTI,729,245,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
26,1650000000000,06/05/2022 16:40,6421734,3,24,Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,6,ANTI,729,273,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
60,1650000000000,06/05/2022 16:51,6421792,3,55,Somewhat Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,5,ANTI,729,291,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
53,1650000000000,06/05/2022 16:49,6421794,3,51,Strongly Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,7,ANTI,729,292,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,1
13,1650000000000,06/05/2022 16:50,6421836,3,11,Somewhat Agree,statements,22,Once or twice a year,Most months,29,Male,A levels,3,Leave,"Economy - became ""british"" and ""best""",Pro,5,ANTI,729,294,For,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,ITT,1,0
44,1650000000000,06/05/2022 16:20,6421451,3,42,Somewhat Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,3,ANTI,733,203,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
56,1650000000000,06/05/2022 16:22,6421449,3,54,Somewhat Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,5,ANTI,733,202,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
57,1650000000000,06/05/2022 16:31,6421590,3,55,Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,6,ANTI,733,223,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,1
37,1650000000000,06/05/2022 16:38,6421649,3,35,Strongly Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,7,ANTI,733,245,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,1
53,1650000000000,06/05/2022 16:41,6421734,3,51,Somewhat Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,3,ANTI,733,273,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
12,1650000000000,06/05/2022 16:45,6421792,3,9,Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,6,ANTI,733,291,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,1
26,1650000000000,06/05/2022 16:47,6421794,3,24,Strongly Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,7,ANTI,733,292,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,1
11,1650000000000,06/05/2022 16:50,6421836,3,9,Somewhat Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Britain can support themselves economically,Pro,5,ANTI,733,294,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
14,1650000000000,06/05/2022 16:16,6421451,3,12,Somewhat Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,3,ANTI,734,203,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
54,1650000000000,06/05/2022 16:22,6421449,3,52,Somewhat Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,5,ANTI,734,202,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
50,1650000000000,06/05/2022 16:31,6421590,3,48,Neither Agree nor Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,4,ANTI,734,223,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
71,1650000000000,06/05/2022 16:37,6421609,3,60,Somewhat Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,3,ANTI,734,232,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
34,1650000000000,06/05/2022 16:38,6421649,3,32,Strongly Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,1,ANTI,734,245,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
27,1650000000000,06/05/2022 16:41,6421734,3,25,Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,6,ANTI,734,273,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,1
10,1650000000000,06/05/2022 16:45,6421792,3,7,Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,2,ANTI,734,291,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
27,1650000000000,06/05/2022 16:47,6421794,3,25,Neither Agree nor Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,4,ANTI,734,292,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
18,1650000000000,06/05/2022 16:50,6421836,3,16,Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,Keep the cost of energy down,Pro,2,ANTI,734,294,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
28,1650000000000,06/05/2022 16:17,6421451,3,26,Somewhat Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Create more jobs in Britain,Pro,3,ANTI,735,203,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
22,1650000000000,06/05/2022 16:18,6421449,3,20,Somewhat Agree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Create more jobs in Britain,Pro,5,ANTI,735,202,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
32,1650000000000,06/05/2022 16:30,6421590,3,30,Neither Agree nor Disagree,statements,23,Rarely,Rarely,35,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Create more jobs in Britain,Pro,4,ANTI,735,223,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,ITT,1,0
