Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
4,1652091049041,09/05/2022 10:10:49,6432018,4,2,Agree,statements,65,Never,Never,60,Female,GCSEs,5,Remain,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,6,ANTI,989,391,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
6,1652091058129,09/05/2022 10:10:58,6432018,4,4,Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,"Better access for studying, working, travelling and living in Europe.",Anti,6,ANTI,1012,391,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
7,1652091063353,09/05/2022 10:11:03,6432018,4,5,Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",5,Remain,Solving trade restrictions for food and other perishable.,Anti,6,ANTI,971,391,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
8,1652091069372,09/05/2022 10:11:09,6432018,4,6,Agree,statements,65,Never,Never,60,Female,GCSEs,4,Remain,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,ANTI,988,391,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
9,1652091071591,09/05/2022 10:11:11,6432018,4,7,Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",5,Remain,freedom of movement throughout EU,Anti,6,ANTI,1001,391,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
15,1652091094029,09/05/2022 10:11:34,6432018,4,13,Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Strong trade agreements between member countries,Anti,6,ANTI,995,391,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
17,1652091140796,09/05/2022 10:12:20,6432018,4,15,Somewhat Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",4,Remain,To save consumers from being scammed in the future,Anti,5,ANTI,970,391,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
18,1652091146789,09/05/2022 10:12:26,6432018,4,16,Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",5,Remain,I or my children might want to live in Europe,Anti,6,ANTI,965,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
20,1652091153606,09/05/2022 10:12:33,6432018,4,18,Somewhat Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Freedom to travel and work in eu,Anti,5,ANTI,983,391,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
23,1652091163248,09/05/2022 10:12:43,6432018,4,21,Somewhat Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",6,Remain,"To enable people to move, live and work throughout the EU",Anti,5,ANTI,1020,391,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
26,1652091234978,09/05/2022 10:13:54,6432018,4,24,Somewhat Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Shared values in governance,Anti,5,ANTI,984,391,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
29,1652091245757,09/05/2022 10:14:05,6432018,4,27,Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Economic benefits for multiple ventures made available through central funding,Anti,6,ANTI,996,391,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
31,1652091254840,09/05/2022 10:14:14,6432018,4,29,Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Freedom of movement within the EU,Anti,6,ANTI,994,391,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
32,1652091256158,09/05/2022 10:14:16,6432018,4,30,Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Keep our trading relationships.,Anti,6,ANTI,1013,391,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
33,1652091258447,09/05/2022 10:14:18,6432018,4,31,Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",6,Remain,People dont want their travel to be restricted,Anti,6,ANTI,978,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
34,1652091262393,09/05/2022 10:14:22,6432018,4,32,Somewhat Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",4,Remain,More jobs in Finance Law etc being part Europe,Anti,5,ANTI,964,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
36,1652091463418,09/05/2022 10:17:43,6432018,4,34,Strongly Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Economic benefits - the European Union provides stability and shared benefits,Anti,7,ANTI,982,391,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
40,1652091480192,09/05/2022 10:18:00,6432018,4,38,Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",6,Remain,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,ANTI,1008,391,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
41,1652091483165,09/05/2022 10:18:03,6432018,4,39,Strongly Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",4,Remain,EU brought more benefits than disadvantages,Anti,7,ANTI,1006,391,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
44,1652091494110,09/05/2022 10:18:14,6432018,4,42,Strongly Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",6,Remain,We May want to work in Europe,Anti,7,ANTI,966,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
45,1652091496189,09/05/2022 10:18:16,6432018,4,43,Strongly Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",4,Remain,tariff free trade with EU,Anti,7,ANTI,1000,391,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
46,1652091501266,09/05/2022 10:18:21,6432018,4,44,Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",6,Remain,Benefits of being a large single trading bloc with the rest of the world,Anti,6,ANTI,1002,391,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
48,1652091511659,09/05/2022 10:18:31,6432018,4,46,Agree,statements,65,Never,Never,60,Female,GCSEs,6,Remain,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,6,ANTI,990,391,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
53,1652091533299,09/05/2022 10:18:53,6432018,4,51,Somewhat Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",5,Remain,There are more job opportunities,Anti,5,ANTI,977,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
55,1652091538268,09/05/2022 10:18:58,6432018,4,53,Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",5,Remain,Freedom of travel/settlement was guaranteed,Anti,6,ANTI,1007,391,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
59,1652091551494,09/05/2022 10:19:11,6432018,4,57,Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",4,Remain,To keep up the good relations across Europe,Anti,6,ANTI,1018,391,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
61,1652091705645,09/05/2022 10:21:45,6432018,4,59,Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,6,ANTI,1014,391,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
62,1652091707474,09/05/2022 10:21:47,6432018,4,60,Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",4,Remain,Benefits the economy,Anti,6,ANTI,976,391,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
63,1652091709587,09/05/2022 10:21:49,6432018,4,61,Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",6,Remain,Solving trade restrictions for food and other perishable.,Anti,6,ANTI,972,391,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
64,1652091712054,09/05/2022 10:21:52,6432018,4,62,Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",5,Remain,For ease of trade throughout the EU,Anti,6,ANTI,1019,391,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
3,1652090828787,09/05/2022 10:07:08,6432004,4,1,Strongly Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",4,Remain,EU brought more benefits than disadvantages,Anti,7,ANTI,1006,390,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
4,1652090835068,09/05/2022 10:07:15,6432004,4,2,Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",6,Remain,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,ANTI,1008,390,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
5,1652090837589,09/05/2022 10:07:17,6432004,4,3,Strongly Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",5,Remain,I or my children might want to live in Europe,Anti,7,ANTI,965,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
8,1652090853710,09/05/2022 10:07:33,6432004,4,6,Strongly Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",6,Remain,"To enable people to move, live and work throughout the EU",Anti,7,ANTI,1020,390,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
10,1652090864800,09/05/2022 10:07:44,6432004,4,8,Strongly Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,7,ANTI,1014,390,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
11,1652090867214,09/05/2022 10:07:47,6432004,4,9,Strongly Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",4,Remain,To save consumers from being scammed in the future,Anti,7,ANTI,970,390,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
12,1652090871301,09/05/2022 10:07:51,6432004,4,10,Strongly Agree,statements,65,Never,Never,60,Female,GCSEs,6,Remain,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,7,ANTI,990,390,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
14,1652090885858,09/05/2022 10:08:05,6432004,4,12,Strongly Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Economic benefits for multiple ventures made available through central funding,Anti,7,ANTI,996,390,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
15,1652090888711,09/05/2022 10:08:08,6432004,4,13,Strongly Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Economic benefits - the European Union provides stability and shared benefits,Anti,7,ANTI,982,390,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
17,1652090897200,09/05/2022 10:08:17,6432004,4,15,Strongly Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",6,Remain,People dont want their travel to be restricted,Anti,7,ANTI,978,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
18,1652090899392,09/05/2022 10:08:19,6432004,4,16,Strongly Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",4,Remain,To keep up the good relations across Europe,Anti,7,ANTI,1018,390,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
19,1652090902086,09/05/2022 10:08:22,6432004,4,17,Strongly Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",5,Remain,Solving trade restrictions for food and other perishable.,Anti,7,ANTI,971,390,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
20,1652090904226,09/05/2022 10:08:24,6432004,4,18,Strongly Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Shared values in governance,Anti,7,ANTI,984,390,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
21,1652090906070,09/05/2022 10:08:26,6432004,4,19,Strongly Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",5,Remain,freedom of movement throughout EU,Anti,7,ANTI,1001,390,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
22,1652090909081,09/05/2022 10:08:29,6432004,4,20,Strongly Agree,statements,65,Never,Never,60,Female,GCSEs,4,Remain,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,7,ANTI,988,390,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
25,1652090939101,09/05/2022 10:08:59,6432004,4,23,Strongly Agree,statements,65,Never,Never,60,Female,GCSEs,5,Remain,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,7,ANTI,989,390,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
28,1652090951643,09/05/2022 10:09:11,6432004,4,26,Strongly Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",4,Remain,More jobs in Finance Law etc being part Europe,Anti,7,ANTI,964,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
31,1652090960578,09/05/2022 10:09:20,6432004,4,29,Strongly Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",6,Remain,Benefits of being a large single trading bloc with the rest of the world,Anti,7,ANTI,1002,390,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
33,1652090967032,09/05/2022 10:09:27,6432004,4,31,Strongly Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Freedom to travel and work in eu,Anti,7,ANTI,983,390,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
40,1652090985484,09/05/2022 10:09:45,6432004,4,38,Strongly Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",4,Remain,Benefits the economy,Anti,7,ANTI,976,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
41,1652090989486,09/05/2022 10:09:49,6432004,4,39,Strongly Agree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",6,Remain,Solving trade restrictions for food and other perishable.,Anti,7,ANTI,972,390,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
45,1652090999466,09/05/2022 10:09:59,6432004,4,43,Strongly Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",4,Remain,tariff free trade with EU,Anti,7,ANTI,1000,390,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
46,1652091002265,09/05/2022 10:10:02,6432004,4,44,Strongly Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",5,Remain,For ease of trade throughout the EU,Anti,7,ANTI,1019,390,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
48,1652091009075,09/05/2022 10:10:09,6432004,4,46,Strongly Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",5,Remain,There are more job opportunities,Anti,7,ANTI,977,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
50,1652091013899,09/05/2022 10:10:13,6432004,4,48,Strongly Agree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",5,Remain,Freedom of travel/settlement was guaranteed,Anti,7,ANTI,1007,390,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
51,1652091015883,09/05/2022 10:10:15,6432004,4,49,Strongly Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Keep our trading relationships.,Anti,7,ANTI,1013,390,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
53,1652091020463,09/05/2022 10:10:20,6432004,4,51,Strongly Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Strong trade agreements between member countries,Anti,7,ANTI,995,390,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
56,1652091031402,09/05/2022 10:10:31,6432004,4,54,Strongly Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,"Better access for studying, working, travelling and living in Europe.",Anti,7,ANTI,1012,390,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
57,1652091033126,09/05/2022 10:10:33,6432004,4,55,Strongly Agree,statements,66,Never,A few times a year,41,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,Freedom of movement within the EU,Anti,7,ANTI,994,390,Against,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
59,1652091038877,09/05/2022 10:10:38,6432004,4,57,Strongly Agree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",6,Remain,We May want to work in Europe,Anti,7,ANTI,966,390,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
3,1652097641316,09/05/2022 12:00:41,6433368,4,1,Strongly Agree,statements,65,Never,Never,60,Female,GCSEs,6,Remain,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,7,ANTI,990,396,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
8,1652097680735,09/05/2022 12:01:20,6433368,4,6,Agree,statements,65,Never,Never,60,Female,GCSEs,4,Remain,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,ANTI,988,396,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
9,1652097684009,09/05/2022 12:01:24,6433368,4,7,Somewhat Disagree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Remain,Shared values in governance,Anti,3,ANTI,984,396,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
10,1652097690031,09/05/2022 12:01:30,6433368,4,8,Neither Agree nor Disagree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",6,Remain,We May want to work in Europe,Anti,4,ANTI,966,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
12,1652097704250,09/05/2022 12:01:44,6433368,4,10,Neither Agree nor Disagree,statements,62,Once or twice a year,Most weeks,30,Male,"Undergraduate degree (BSc, BA)",6,Remain,Solving trade restrictions for food and other perishable.,Anti,4,ANTI,972,396,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
14,1652097714360,09/05/2022 12:01:54,6433368,4,12,Neither Agree nor Disagree,statements,68,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",4,Remain,EU brought more benefits than disadvantages,Anti,4,ANTI,1006,396,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
15,1652097721734,09/05/2022 12:02:01,6433368,4,13,Somewhat Disagree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",6,Remain,People dont want their travel to be restricted,Anti,3,ANTI,978,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
16,1652097724484,09/05/2022 12:02:04,6433368,4,14,Somewhat Agree,statements,64,Rarely,Rarely,39,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Remain,Freedom to travel and work in eu,Anti,5,ANTI,983,396,Against,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
17,1652097727456,09/05/2022 12:02:07,6433368,4,15,Somewhat Agree,statements,70,Rarely,Most weeks,37,Female,"Undergraduate degree (BSc, BA)",6,Remain,"To enable people to move, live and work throughout the EU",Anti,5,ANTI,1020,396,Against,Strongly Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
20,1652097854975,09/05/2022 12:04:14,6433368,4,18,Somewhat Disagree,statements,61,Once or twice a year,Rarely,63,Female,"Undergraduate degree (BSc, BA)",5,Remain,I or my children might want to live in Europe,Anti,3,ANTI,965,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
21,1652097862279,09/05/2022 12:04:22,6433368,4,19,Somewhat Agree,statements,67,Once or twice a year,Most months,57,Female,"Undergraduate degree (BSc, BA)",4,Remain,tariff free trade with EU,Anti,5,ANTI,1000,396,Against,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
23,1652097871422,09/05/2022 12:04:31,6433368,4,21,Agree,statements,69,Rarely,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Remain,"Better access for studying, working, travelling and living in Europe.",Anti,6,ANTI,1012,396,Against,Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Baseline,0,NA
24,1652097917224,09/05/2022 12:05:17,6433368,4,22,Neither Agree nor Disagree,statements,65,Never,Never,60,Female,GCSEs,5,Remain,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,4,ANTI,989,396,Against,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Baseline,0,NA
25,1652097940531,09/05/2022 12:05:40,6433368,4,23,Somewhat Agree,statements,63,Rarely,Rarely,23,Female,"Undergraduate degree (BSc, BA)",4,Remain,Benefits the economy,Anti,5,ANTI,976,396,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
